,Order of Points,Origin_Destination,Path ID,Path Latitude,Path Longitude,Team
1,71.0,Path,Ohio State_0_2_SF,39.5804002833207,-110.41534877159964,Ohio State_SF

1,72.0,Path,Ohio State_0_2_SF,39.52828854453385,-110.79830334987405,Ohio State_SF

1,73.0,Path,Ohio State_0_2_SF,39.47492217997252,-111.18067663473214,Ohio State_SF

1,74.0,Path,Ohio State_0_2_SF,39.42030548975231,-111.56245686093025,Ohio State_SF

1,75.0,Path,Ohio State_0_2_SF,39.36444285661165,-111.94363244547313,Ohio State_SF

1,76.0,Path,Ohio State_0_2_SF,39.307338744406586,-112.32419198997624,Ohio State_SF

1,77.0,Path,Ohio State_0_2_SF,39.24899769658988,-112.70412428290636,Ohio State_SF

1,78.0,Path,Ohio State_0_2_SF,39.18942433467549,-113.08341830169994,Ohio State_SF

1,79.0,Path,Ohio State_0_2_SF,39.12862335668971,-113.46206321475961,Ohio State_SF

1,80.0,Path,Ohio State_0_2_SF,39.06659953560998,-113.84004838332872,Ohio State_SF

1,81.0,Path,Ohio State_0_2_SF,39.00335771779267,-114.2173633632444,Ohio State_SF

1,82.0,Path,Ohio State_0_2_SF,38.938902821390734,-114.5939979065696,Ohio State_SF

1,83.0,Path,Ohio State_0_2_SF,38.873239834762614,-114.96994196310419,Ohio State_SF

1,84.0,Path,Ohio State_0_2_SF,38.80637381487329,-115.34518568177685,Ohio State_SF

1,85.0,Path,Ohio State_0_2_SF,38.738309885688714,-115.71971941191718,Ohio State_SF

1,86.0,Path,Ohio State_0_2_SF,38.66905323656465,-116.09353370440991,Ohio State_SF

1,87.0,Path,Ohio State_0_2_SF,38.598609120630975,-116.46661931273195,Ohio State_SF

1,88.0,Path,Ohio State_0_2_SF,38.52698285317263,-116.83896719387346,Ohio State_SF

1,89.0,Path,Ohio State_0_2_SF,38.454179810008085,-117.21056850914374,Ohio State_SF

1,90.0,Path,Ohio State_0_2_SF,38.38020542586644,-117.58141462486402,Ohio State_SF

1,91.0,Path,Ohio State_0_2_SF,38.305065192764204,-117.95149711294776,Ohio State_SF

1,92.0,Path,Ohio State_0_2_SF,38.22876465838269,-118.32080775137078,Ohio State_SF

1,93.0,Path,Ohio State_0_2_SF,38.15130942444701,-118.68933852453212,Ohio State_SF

1,94.0,Path,Ohio State_0_2_SF,38.07270514510761,-119.0570816235075,Ohio State_SF

1,95.0,Path,Ohio State_0_2_SF,37.992957525325366,-119.42402944619758,Ohio State_SF

1,96.0,Path,Ohio State_0_2_SF,37.91207231926094,-119.79017459737211,Ohio State_SF

1,97.0,Path,Ohio State_0_2_SF,37.830055328669665,-120.15550988861267,Ohio State_SF

1,98.0,Path,Ohio State_0_2_SF,37.74691240130231,-120.52002833815492,Ohio State_SF

1,99.0,Path,Ohio State_0_2_SF,37.662649429313106,-120.8837231706337,Ohio State_SF

1,100.0,Path,Ohio State_0_2_SF,37.57727234767546,-121.24658781673197,Ohio State_SF

1,101.0,Path,Ohio State_0_2_SF,37.49078713260633,-121.60861591273611,Ohio State_SF

1,102.0,Destination,Ohio State_0_2_SF,37.403199799999996,-121.9698013,SF

2,1.0,Origin,Alabama_0_3_NYJ,33.2096,-87.5675,Alabama

2,2.0,Path,Alabama_0_3_NYJ,33.29264099269403,-87.44538284511387,Alabama_NYJ

2,3.0,Path,Alabama_0_3_NYJ,33.374733718240314,-87.32425783171624,Alabama_NYJ

2,4.0,Path,Alabama_0_3_NYJ,33.45670858838246,-87.20290412062839,Alabama_NYJ

2,5.0,Path,Alabama_0_3_NYJ,33.53856501232137,-87.08132089644675,Alabama_NYJ

2,6.0,Path,Alabama_0_3_NYJ,33.620302396908556,-86.95950734419095,Alabama_NYJ

2,7.0,Path,Alabama_0_3_NYJ,33.70192014664026,-86.83746264934418,Alabama_NYJ

2,8.0,Path,Alabama_0_3_NYJ,33.78341766365198,-86.71518599789435,Alabama_NYJ

2,9.0,Path,Alabama_0_3_NYJ,33.864794347712966,-86.5926765763755,Alabama_NYJ

2,10.0,Path,Alabama_0_3_NYJ,33.94604959622082,-86.46993357191012,Alabama_NYJ

2,11.0,Path,Alabama_0_3_NYJ,34.02718280419621,-86.34695617225191,Alabama_NYJ

2,12.0,Path,Alabama_0_3_NYJ,34.10819336427765,-86.22374356582921,Alabama_NYJ

2,13.0,Path,Alabama_0_3_NYJ,34.189080666716514,-86.1002949417889,Alabama_NYJ

2,14.0,Path,Alabama_0_3_NYJ,34.26984409937195,-85.97660949004133,Alabama_NYJ

2,15.0,Path,Alabama_0_3_NYJ,34.35048304770607,-85.85268640130529,Alabama_NYJ

2,16.0,Path,Alabama_0_3_NYJ,34.43099689477918,-85.72852486715414,Alabama_NYJ

2,17.0,Path,Alabama_0_3_NYJ,34.511385021245154,-85.6041240800622,Alabama_NYJ

2,18.0,Path,Alabama_0_3_NYJ,34.59164680534689,-85.47948323345209,Alabama_NYJ

2,19.0,Path,Alabama_0_3_NYJ,34.6717816229119,-85.35460152174237,Alabama_NYJ

2,20.0,Path,Alabama_0_3_NYJ,34.75178884734802,-85.2294781403962,Alabama_NYJ

2,21.0,Path,Alabama_0_3_NYJ,34.83166784963929,-85.10411228597033,Alabama_NYJ

